angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29,label
36.60395757067171,6.380220191354478,16.511118919146963,29.68244195821616,5.379191457994996,7.308171677909399,12.9075561010332,2.5330327166044175,3.706940408651183,3.539355248852161,2.584715066795074,2.492492846460846,15.471111133646012,1.7375459218933096,0.8028670563724465,50.99334402035672,24.940221964231192,21.11599353330926,160.8058915441749,76.79109524708257,57.45609578150472,155.2951840948919,72.55222172440016,58.70316080079567,143.26766129262134,67.81386931484278,66.60807581120974,131.03674987443478,59.24742136034985,67.2316458508221,ask
35.66279687942621,6.300600221316436,18.18932955124153,28.70603781905875,6.088743881175653,5.0025528726585256,11.48823155878148,3.855529144167439,4.46472105734069,4.359294122438965,4.970762989732656,3.3853072871273295,16.923548900852598,3.2530618812491996,0.5109709132450602,51.47175714833949,21.098454721624293,18.455089044816575,160.51568264470242,67.03913124736825,58.77512763104438,152.30454801881487,65.70292331874742,54.18165717637935,139.78521559377901,63.08450362136821,61.33801697372859,124.92938061956735,61.95739959692798,45.275514716514046,ask
36.9596484905745,7.165352203267122,16.55723646484034,27.873294460807223,6.843633440957561,5.849728802886756,11.248141904136249,3.285155001767886,4.786599137102908,4.621882231141193,4.022737510403321,3.9547806789047186,16.750242739324,2.9495818942340333,0.5587508388101716,51.66404889128555,25.398311559345196,15.667687667368963,161.45411549467562,66.75736405100976,62.652997783815565,148.9267530302985,67.87099590981504,59.39247278887826,135.40265143131452,63.878154583774005,68.47886172250875,117.36833675570487,65.96725897663646,40.674158467980014,ask
36.66616934062178,7.0269817747396255,17.842250381068578,28.774886243897456,7.115427441682834,5.3665268125802745,12.204360792089348,3.9243669087005637,4.3810217325673495,3.4491742518892266,4.873693337158501,3.9200237369025253,15.814096773340223,3.8582771222015886,1.7344076843414569,50.34755991738107,17.98409164326726,11.578167349062202,159.63529329846432,63.55775402516558,80.88240830393059,148.13731445890082,64.18746505031966,78.95620437675836,135.78669036094925,60.23903720097551,80.59966075912327,123.79954993306765,58.258270407149226,53.34949084611828,ask
36.91503192070136,5.882998028177323,18.053457585413806,28.351603371610643,6.658076155034938,5.52862975435006,12.068048161790278,4.321154392495544,4.195435517675785,3.7374550539227003,5.710872924931155,3.9240863322595145,15.989083962995679,3.87020176658216,2.1881211883001814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
38.447387612415085,7.400486233429867,17.66231240386339,28.775563452680437,7.024302788523819,5.683196808360899,12.524732161686716,4.330106789715282,4.241596090778297,3.550358285771123,5.559554220965384,4.043492067572263,15.747045581983539,3.080238471267362,1.8093308503711036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
37.701418216440246,8.19347033769235,17.43460604061035,27.33632157345108,7.087745613792537,5.491241583526448,11.336666982135778,4.292653536448307,4.180706571952671,3.2895889774866562,4.651321858166198,2.950132098462164,14.7380871790397,2.6075012489024227,1.1438754221094747,51.68270641053077,13.257761797222805,10.752224582189491,154.46209744033789,64.24032714102886,82.1292391282431,143.9959448085568,62.98493317178714,82.75455111377558,131.78061663087985,59.557633465297414,83.39739532396614,118.66919489028251,59.79220584326825,57.37600945346859,ask
36.99827970234335,7.493301895603909,16.660046197101494,27.91762459553883,7.163476159538828,5.83195678832333,11.722965711784155,4.41630052340771,4.005421996428426,3.736540541055797,5.753102496991685,3.648181152446737,15.589587281800757,4.189181639425131,1.7029587530621384,55.17471074624157,25.06738107315594,13.640916435402518,164.90660169168757,61.92870598192534,74.12909216961602,150.91582558923503,62.10806326170128,72.42048779931827,138.14654257715367,57.68431497406064,76.2012796908164,121.26341183358457,59.82904076349078,46.61060960531289,ask
38.21532656136535,8.89198790754493,17.555386176304335,29.260639982840964,7.4735220703565375,5.98470836917756,12.572103217277594,4.416893608683936,5.079270763894161,3.478279252266924,5.775011992415692,4.44866307135525,16.639097742770353,4.203877200095754,2.7210999476207247,48.742243530519346,30.143165032987973,15.854177837214012,165.42629995683922,67.06953914698242,61.465053575044436,151.40639339082648,69.91480139693753,58.741349430129524,138.01515954326328,64.17746396737688,69.06115422185627,121.27266877140711,62.104081304426025,47.33199138169455,ask
35.997314430286025,6.991947659242017,19.400588502050603,29.162685623021304,6.538386379069454,5.2677349061985295,12.727731366311271,4.156209255197395,4.295027915029481,2.7702038236986906,5.327987106679063,3.8126962715986887,14.58133123507102,3.1636677735786694,1.3821625707331362,47.92267680897786,28.32356354397242,12.462376477783534,164.32763330416668,67.203835193418,56.93560069807881,151.46612590432335,69.42223087976198,53.75540727183216,138.10614174966662,65.89912307860648,63.508626014837,122.85841423313354,61.045427538520684,44.669419624479154,ask
37.2387854047428,7.983268497169993,20.58267402277385,26.4168067053932,7.690698857372065,5.348364671773706,10.559481147526913,4.644822753867904,4.01718981211538,3.024427254998411,4.1879738497110885,3.0613994390477464,14.58213571525286,3.7411191884439265,0.8670834672350702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
35.35756700659508,6.586186852880601,21.092943956806973,25.95171851021531,7.089834119787286,6.4957537791397995,10.005766584666343,4.240628916029283,5.461141189170658,4.651682719445991,4.429405468890925,4.742443446749749,16.313183135996013,2.6362007913542964,0.9974970719977851,50.5283982825266,31.813611535363243,11.984171840786013,167.3214932440098,67.49160928440662,62.505100970666604,152.67267348602584,70.66320548033256,58.22494718418338,138.0617201157071,67.16928349161918,66.93219470335093,123.35608184412268,63.18797327871155,55.13178922655859,ask
37.54732446143582,7.249141019274425,22.177505483861236,28.861156402931357,6.74357831139429,5.1640936914607325,12.315369256858977,3.266814798254294,4.0395895038601966,3.272873663539167,4.631773391716954,3.8192588339958276,15.104415488139505,2.547215026180368,0.6129141667387668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
38.433791035344214,6.859174796021843,21.887697924517063,26.391930881528815,7.028490823387078,4.956654599273569,10.675884895973903,3.4577627607515677,4.0579991629823375,4.166677894651751,4.395109009398802,3.4646577896694186,15.817396538682834,3.2304442131121123,0.18404205251910408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
38.42999357118347,8.071179408498955,16.741018502774192,24.581984695633036,7.33084203020277,6.178057320783498,8.09837577342429,4.489786889689553,5.634409533565356,5.2174850576449305,3.538997365934009,4.703939918360193,15.225621260467246,4.510391191139546,0.20496580217214466,43.23913221013168,40.74253521327735,13.416708284394627,172.15413149187856,69.91411274424873,63.70752726409636,157.9302878633341,71.81848592675563,64.84200254295916,141.9755246300354,67.71114887438176,71.41107610870458,127.29153729938339,59.977254386137574,66.47126831961769,ask
37.560542549782916,4.701611040138321,18.237457719976394,23.2869377666421,7.29372573864397,6.114207227396834,7.337221677187086,5.131115564534018,4.665606817671375,6.442653563007406,4.422262854915436,3.7108440192381327,16.70655023280426,3.242678621975348,0.05442697820948776,50.99001736793682,36.044767382645674,9.7150449713741,169.21917575020373,70.95158773209796,62.00028443396627,151.1522041658158,76.39770629657353,53.76416534115787,135.1927541096284,72.6785814225263,60.04792235957217,120.8938179933934,65.96495006244385,50.480955543984194,ask
37.94914800500678,5.8645210784208945,20.480672546168133,23.627587127834207,7.496976104684751,6.472608684676842,7.519769894476161,4.208315235195364,4.370370478843808,7.35551379248756,4.585092146270002,3.771627756024449,18.302581168960394,2.1154575842138605,0.6831372811201989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
37.87333824760308,3.9385482766505153,21.959907734132855,23.44318716795511,6.593187118374413,5.935915039796338,6.173468159856699,5.54269560907076,4.257698673404018,7.439559211561941,3.8442423465497257,3.7434898024041443,18.662221003291247,4.240610371374521,1.2464187176568307,45.903609103728314,41.02254936366557,15.20607450347729,178.44101845671196,79.7206066619028,57.78972652879049,160.46195004841763,83.00074095952965,60.04852730618932,141.79320244400844,82.67509419525857,63.193041646102486,128.29321252546734,67.99105533485293,69.7693898894856,ask
38.96432537141244,6.900041189458603,25.16477141759032,23.18348781066113,6.655725495239303,6.384911394209274,6.380862213500935,4.42051847734919,3.8919936177477004,7.729580660020814,4.147604207929715,4.3558195897500935,19.283110249368516,3.921279570448551,1.249611111128155,42.52893642708693,52.23342658022931,19.51068923429153,175.9706288146432,83.52536167510087,60.9354000432005,163.75388682383735,86.78612083370777,65.5414200804702,143.83105851601275,86.14428913766746,70.74652969404139,129.69321148739678,70.7248165156892,83.99911980953209,ask
37.58394557191307,5.540833393228649,21.317546034614644,23.812767292899473,6.826333434060177,6.539675221823814,6.772372549938047,4.524584994298456,5.228093890458413,7.732975168558868,5.284957618520843,5.710590505584962,19.29656602226436,4.242751028744702,1.8398696858813617,43.26187502586117,46.874800574238286,17.298235300709432,179.53776919767432,76.85179725486641,63.737988244028365,161.12899627212016,78.38462005121718,65.18574888579207,141.81393927915954,74.69963631655442,70.74423027243985,127.55667685655797,60.934796508833095,71.36441873828284,ask
38.810191399145445,6.5952276971740815,24.564381316473092,23.827022063570315,6.7554575866860915,6.685006014263722,6.634741527081689,4.270110154976987,4.107257553686016,8.128431496880745,4.702552477874492,4.8267809376275155,19.537431962246618,4.011710292360557,1.6631054621155539,42.64054630964578,44.8926807146975,12.395154600366402,177.57397233724444,81.4895468475947,61.555497482138584,163.2661361257415,88.47914247307642,59.92910240038874,143.53930461428286,85.03729456037784,68.17203330918508,129.11664062885342,73.40613910060532,76.19824352437139,ask
38.025941323650116,7.549788799630186,24.091685815316286,23.79537681586145,6.668706868063885,6.503231753546849,6.140752828959106,4.596926124955827,4.256656508706904,9.095324635158077,4.713951869306034,4.5201673787407755,21.356168727806974,4.329362972722733,0.0378490756258851,47.10464621152261,41.21546089864493,10.49177682756044,172.8077597049909,80.96921647391271,63.97557385644589,152.686928270709,82.36220739626751,54.55607686099414,136.53620240319805,76.10298864713253,67.1152975875337,120.38819304869281,70.72740561364874,58.74922810245773,ask
36.62886702945944,7.199519947623382,24.022791902598748,23.74904030562363,6.1740792721080915,4.6836376778332,6.975862203268114,4.089013779360646,4.246488989317502,7.692696636857426,3.907965049511577,5.201512559657176,19.47847055364946,4.09514768789265,0.81388541309976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
36.49284943927971,7.398181130105989,25.3861625799679,25.43657557239554,6.5224628119684676,5.200158715709034,8.372409251901903,3.6878470987245167,3.7771541059641183,6.508027337248548,3.757229176301994,4.56397255221643,19.335904055167305,3.627838865582387,0.7862898659834179,47.49967654396999,42.85410460022227,10.593910058284763,179.2548627603658,79.48895291643491,62.73867330479113,159.80243492869022,84.76557500298286,59.52686101208562,141.1607357996773,78.75177913992759,68.13478359109287,126.91919072745976,70.24777892334495,68.40133329919973,ask
34.90061878110125,5.972453286909999,25.272406063382363,23.239993700009617,6.649341008219391,5.427989566216238,6.372770944129269,3.995928560819763,4.0606452686869625,8.029985679417885,4.726956120580522,4.827601881863214,21.15341406517338,4.089713008833664,1.2180283490191717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
36.10651980857897,8.648652464172052,24.52204172182249,25.047260683259967,6.761215595762999,6.417094832518484,7.987079393968254,4.201963922198102,4.361739091018766,6.670371554170721,4.72755191485192,5.4809514130098576,19.373958245303573,4.92503769290547,2.423878595345019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
36.35805753640873,7.5556367616671425,24.55238597951926,24.63983207425624,8.728611335639357,9.192965808305946,9.131705066381322,5.342835021637398,6.037782917385757,4.218125362484399,3.9272867128303326,6.249702083688676,16.96692846032424,4.25088332510786,2.60856242445587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
36.32376702187771,7.736784216256797,24.05257411799264,24.003148831082775,7.863932301776212,6.43510127849857,8.3334557977119,3.823820192212863,4.66072179861775,5.67282064983622,4.675440086573819,5.68164477115632,18.53238663220603,5.521396833083522,1.885092717242084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
37.348314136188904,8.197781613209331,24.22570279932408,25.55709344378742,8.482188585437356,6.832687236013348,10.194907166002535,4.170327602374363,5.0847965714115935,4.040590892983649,4.80483826085494,5.647171088820262,16.18288413538744,4.137012235317446,1.3708089586573629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
37.09244239507883,7.801453253891635,22.592678427413357,25.12398143420886,8.898196552536023,7.183400526639195,9.490663348967074,4.327979961579075,5.184127415462707,5.069265248929538,4.993091297014006,5.898811330541316,17.299236189597643,4.475458048951727,1.824157414264458,44.030447813561985,41.304295622023204,10.025281391451761,179.44718612053728,83.55726880952226,64.69530363883872,159.9577040092203,86.05627344655095,63.03999598622927,142.42861925513682,78.96069715334532,72.15017954515602,128.74690088782557,68.2493036331825,73.96638904995531,ask
34.04089673725892,8.797857195837752,24.3707364129297,26.00813104492296,7.855139036824894,8.68316280681839,10.347831643162106,4.30274880387856,6.991565474471765,2.963108270558286,3.0390145744366226,6.244967609604438,14.609495331307455,3.3682924308485047,1.8944806305787394,43.03726230415846,42.85741422157293,9.017835980532249,177.2173120206726,89.5417206008906,58.192663147366574,159.4516991270162,91.6382659012711,60.74382226852335,139.89867569625434,86.5053360768909,69.47435857887777,126.22072750881887,74.70573590352538,70.9926486324992,ask
35.87389036987845,8.179205157647823,23.956371475004595,25.758204282115983,8.643775120185373,7.210504723826887,10.401007186210812,4.514258887087978,5.519105366705578,3.1733469626900708,3.885766264433904,5.000844638194034,15.40854833393803,3.330444746442906,2.342539344844977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
37.96496672146091,7.639873423030132,23.747897911515523,24.306164232973252,9.868796611148358,8.74659356950959,9.159219844110314,5.291084804091332,6.266984426803234,4.181833544204224,4.5465694484784045,6.009963650286726,15.575404842625597,3.3308852872611467,2.740437633260322,43.49651045665483,45.21878513366837,7.902153879880278,178.91013975813257,82.32959727611942,65.0380655950403,152.85840319180213,82.83478693226564,58.47863753379059,136.2737461781123,78.99019055774305,66.62614248970705,121.12823287961947,70.12943694872857,61.90985579525177,ask
37.53459742245209,7.77929792782366,23.1320148301119,23.48433771145087,9.966835607444825,8.666636585816489,8.800375276706527,5.204558442162603,6.01006428595363,4.427016173307198,4.872258750404551,5.92447901379261,15.66992587717778,3.4797424931683825,2.414413932025095,39.61576098712362,40.60830295050563,0.1775452259425736,178.24820219657835,78.95104461191666,66.9394220842872,151.3125280401879,80.58351100650331,60.08971993374747,135.31675893380512,74.68927751166149,68.54786177489193,119.13201871686961,65.61147048257813,57.19626024990188,ask
38.555773904578714,10.285096937231184,23.7185588729503,23.806553781285878,10.074641247611574,8.976410561853815,8.373953645509873,5.279530431453773,5.89774525113668,5.4924162490200485,6.039529541720461,5.863601183044466,16.778918488115117,4.8290349620321,2.159390578831279,40.60917249882513,44.112757813248244,0.8873125177838942,179.06145463757287,83.80535235437496,66.17876021120982,149.6904285655233,87.07583908939964,55.91071418409294,132.60608407306052,83.02320839511104,62.11480120157176,119.13956169511943,73.2235801887265,59.93663429360563,ask
40.02685931517573,9.447366820755063,28.058011746628633,25.550293446841064,8.754131039987097,7.820153926477207,9.662653527747603,4.474909763534677,4.85860771966469,4.848930755535644,4.377710023082041,5.492808607355934,15.86091182497914,3.290134353016133,0.4891787172912683,31.46452781407092,49.07318988409188,2.149875046041727,163.70197578144092,84.8509287938818,88.88230162801413,139.9711157282406,88.14048960119825,75.47716871819821,125.5017167536571,82.87268099900082,73.8188441394794,115.5915404321322,72.71360048854545,64.70558537341378,ask
38.771390564607955,8.253254005013849,29.285874768103483,25.842263514319715,8.684099519788798,8.10449122944668,10.117222374038832,4.382426413648972,5.224496060224584,4.05017837266566,3.4695026168911,5.4764953019909575,16.42833318794755,2.7229802421395637,0.05943856752230773,35.4450867698653,43.04579337016334,0.5265716691936401,175.25121898923138,83.06647684049771,73.31798907449833,153.5047766300841,82.8201228478533,64.65526054980906,136.53976467258153,75.36861085441296,74.75863383054207,121.10522468280702,61.54518059808623,64.46434666068808,ask
39.02077323167082,10.087472692966042,24.912674386087794,26.032867822236472,9.595727502892307,9.001276168370342,10.907756038335442,4.853284058399911,5.091357950655118,3.057474439291358,3.9578903449155964,5.307758185457091,14.940263790447682,2.742543612126296,1.6122473798736063,26.414329248972287,71.63411029647422,4.1996658609703195,161.73396604991152,104.70566586790478,45.38103550362429,140.30960094768042,101.29515526143364,48.23102743833868,119.57281789216769,95.06635762514087,60.25931355286939,109.52620931869413,83.55675934808923,69.52873820696082,ask
39.16812542543625,11.841437663874448,27.033119840412763,25.990076137959917,9.597741999558227,9.452188492024643,10.083721634525665,5.0215505647791945,6.042884198911426,3.9738512685040575,4.7957709310164,5.766230426626548,15.352009826101515,3.247821378436046,0.662493872766686,20.642294497451836,74.45048694043548,2.090789536878776,143.81307074006986,96.89672088751462,59.1786530804141,134.62361622792275,96.77708796465896,56.63588531593452,113.70252744479576,90.77463640454245,68.42184095131473,105.97024207910017,72.53637651208683,86.13258860548977,ask
41.90147283500646,10.927614263358988,27.215237781002404,26.086416108442084,8.479771271657164,8.471479762778106,9.72654709459446,4.469514047411963,5.840016419985134,5.097378446388519,5.060873392737951,5.154753721280862,15.229282905363952,2.847906518388334,0.3661362738043434,6.026004127937665,89.56484131069652,2.8604184814970517,75.19242028835721,99.91412622479473,53.36315012675796,68.07655907975195,96.10347741675834,54.387799988163835,82.99440260375286,94.84651516821549,60.57790764097224,85.5457474114517,73.1421340035959,82.02727277423061,ask
40.73700601653321,13.490119139626907,27.91613731619763,27.070465254293655,8.03454297625264,6.929562084023813,10.19868289452509,5.623836498817172,6.057358922070758,3.4333901969652536,6.18365379749671,6.172766672302619,13.142459936093204,5.075092349299536,1.5818492670878541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
42.7423320104052,13.819230972956026,27.241615670545134,26.896539082997975,7.037999997651152,8.209339501880947,9.555988927081279,4.940079189328029,5.988106211197481,3.9479820895439635,4.6125050319653536,5.44102593381549,12.251448389710287,4.6288826310623685,0.7496427166200873,22.309001270562415,62.5690901822115,4.563883969728559,173.38112701774676,86.7907991467418,68.91502348231133,132.8934617319638,88.97607059156503,56.1347622399373,117.13255765185474,83.25663779539761,62.82441118565257,105.23783519662082,71.72870421325155,59.43330558411268,ask
41.54953168902268,11.858806189420232,26.876449703673913,25.839646650407637,8.269505345514803,8.067686199255629,9.246878601917881,5.788150204395269,6.708687662479571,4.369267452910987,6.265175590766167,6.6652959723415535,13.06516410957277,5.634566465743452,1.2386455319000653,17.168981291638232,60.6200439033024,13.901890911601129,133.21958446317913,101.53738171496958,54.58747101798474,133.84848851371515,98.0269118060301,48.49737934451331,109.25433654288211,90.94580321252403,54.146387148593256,99.36124559446714,80.08465137709678,63.36645256400092,ask
42.84090569563657,13.480358878898759,30.48747090148371,26.722879665351623,6.90170821065053,8.62318527917318,8.998755766221906,4.903245057350733,6.435493025981795,5.1669278808090295,5.19068653501363,6.021781810969054,14.311235370847015,5.251285440747888,1.3376110370607304,18.77803667766529,60.76737216208198,12.967877128530123,155.2060871101903,88.21358932165346,69.66409541040399,136.75613951411717,90.96226543329061,56.673102221331725,117.1283295200707,85.6131279215216,62.17034514146005,105.70663831323647,67.82225565551089,64.46668220939365,ask
42.271720278395115,14.409855423979973,30.49762651820733,26.036909649279334,8.224472496437201,8.512520443517829,9.90457481576118,6.363011098218105,6.521866579297999,2.8479880615615714,6.457530099417441,6.4448639037945625,11.259392940967595,5.547847047014927,2.007113547849707,14.51918139780334,59.108878844330825,11.913066631143057,166.67266017476854,101.1870844375611,74.79077466937078,136.51887460280977,106.8378070538197,52.3057230106023,119.60476722844864,99.42882607571374,55.42116521435321,109.50128850940526,88.7018762015669,53.613404290745684,ask
4.181366524366284,29.633963377848417,3.7414195425828103,140.4612893514047,18.51804697164774,15.086589666457341,78.34721162932402,2.7186399375936214,3.7532046507189802,58.312291092222736,8.048668806877776,5.166884635241424,46.30955500971533,6.576979103362029,1.8855436808431567,22.110031256960458,13.180389150772008,2.5973189339813216,29.359303510690886,130.4482939267233,37.808944728058194,12.976941152401091,123.28929090670722,48.89199039151851,41.9311390303166,126.9207958450254,44.47856036300279,53.958504217354715,118.37395173365289,52.815511312141645,ask
6.314995572250894,29.563193918093116,0.2086426067692106,152.99874887006592,20.993888119673525,10.874373054075713,64.86445276936226,0.5147905818210327,0.36656278386615293,53.38804995115017,11.111276983165597,0.9404311157700733,41.87564783194399,10.520766317334493,1.3221976691815647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
5.112680356423862,29.941550791531245,0.6013392116000172,145.54477425449477,17.726702897117185,11.208020138433307,74.30519763585575,0.1567825794978847,0.6302208020925864,57.32735657775384,12.543363161155623,0.23369545451232165,44.231555633692146,13.614669890157005,1.5077855370606696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
4.079040664619059,33.259902468119634,6.2505657305542375,165.30198937474447,21.77831329277273,9.100648179927521,64.77897797709574,1.2257943167907552,0.8714670040400224,54.65990825559688,9.913934998609149,3.1626962658078086,45.85851059991495,7.4691735432138895,1.015654013299531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
1.7990630005631487,24.004065242610512,1.5355021503212285,140.2212851301418,18.4982449781955,13.170748701304571,75.30732062015827,2.8141855530711877,5.249602608522074,56.59681326397565,9.108635292616771,6.527971089789591,44.538711546228924,8.362505366145212,2.7460544121277257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
2.9702406463266127,30.000377842487104,4.003498581215096,146.9600060280248,22.09219369257718,13.330369905601057,67.67389308870831,1.5714387775576326,3.131511641525282,55.48699243112519,9.261832523468048,2.9828410188135654,42.51248455545542,9.12972108439086,1.297261349028025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
4.648061752374547,21.091938420901194,0.6814146538988349,137.28450337170509,13.569305243982486,12.845298346939769,63.67302672416324,3.483466175276808,0.25926986739232877,50.24925586011074,16.016724874586725,0.3104877747631582,41.14876825094236,16.151783126848077,0.44575310949091057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ask
